product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
xl1ZeLCCxJdG,toys,900,27,12,49
6FjrxbT9ClXR,watches_gifts,501,18,13,14
VyvqSoUrvQ46,toys,363,18,13,13
SLTlrWtcYt1m,toys,1750,37,22,40
oNO8AbVySUlF,toys,300,16,16,16
3FAOpWw8lQRG,sports_leisure,400,70,10,20
ULp3tk7JDneE,toys,5650,73,73,20
NsfeYmlD6FXr,health_beauty,150,16,5,17
MJd5ysuJ9wF1,health_beauty,600,33,19,13
yXNHbr3f5Ben,toys,300,16,2,11
Biwi1BNtUB7l,toys,1500,30,22,30
3bBasdPyVzHB,cool_stuff,287,25,10,21
YBrfIXfqyzY7,toys,1650,30,30,15
6UAlSzxoVwRI,toys,233,16,5,13
PPD04tJyTjHc,toys,1300,30,30,30
99eXgsMMPgFd,telephony,100,16,3,11
olMPvsBdC91g,toys,450,100,12,20
J26CMGZY7GMn,toys,1625,29,21,21
7WaoDq3CNZeM,toys,600,16,25,12
ih3otwdE3nvH,toys,900,31,13,26
9dKTRh57z6zr,toys,254,18,12,9
k865yzUY03wU,toys,1277,30,25,27
yzZMZT4B4wla,toys,250,25,25,25
8WgqcyxYXG4d,toys,300,17,4,12
97b0l7e1yhIs,toys,1200,20,16,20
zG0p3Sx3sBZd,toys,400,22,18,12
tlkyrRuZ2UUb,toys,2000,30,12,16
Oegv9iWNh9jq,toys,100,18,6,11
oQTLvZeqoDwN,garden_tools,17533,58,58,59
1bC1cByU53lg,toys,1150,22,21,16
HpMbJAttOmXr,toys,3500,36,25,21
oNO8AbVySUlF,toys,300,16,16,16
HsHDTiM6aesG,toys,350,17,4,12
NbCEcEqLULsY,toys,700,44,12,22
ZL6d8mYip3mw,toys,413,54,4,39
FJ4ccumw9fkw,toys,7850,50,3,50
YrUj4Ftz9Xph,toys,550,16,11,11
IzQIBDjlHj87,toys,15100,50,40,40
FtazmrXVtzpA,housewares,325,25,15,16
S12biA95Evtb,toys,300,21,11,17
fGUDJze4qQ0Y,toys,700,30,6,30
rnhdXPTGDPNn,toys,200,22,9,15
I3Eap1TFqrou,toys,6450,60,14,38
GTLkKJKMZNKs,toys,2000,42,10,36
0c8QyXSiSWsi,toys,250,20,8,25
sFXdhNPN6lcL,toys,2725,43,50,28
oUaq0Emczjrp,toys,175,23,21,21
ZqaNzeImrkp4,bed_bath_table,1600,40,20,20
K35ErlmYxmP3,toys,150,17,8,14
BBZ1LyZ1p7jm,toys,500,25,25,25
ztEoP22HkfQ2,telephony,300,17,4,12
Cd9UzPEXcRtF,health_beauty,879,31,15,24
Rk2jkoMISYCw,toys,200,16,3,17
V4BbPsZl5NMn,toys,10150,41,56,26
QzAC1fDWMbmk,toys,100,11,11,11
Y3eayqO8aOXQ,toys,850,38,10,38
DDYBg2gGp2mU,toys,4800,33,22,22
a4gcai6yFfTv,garden_tools,2660,34,25,16
XnbdRfmHvA1Q,toys,100,18,10,13
EqJPQk3GkLcQ,toys,1050,35,10,18
off7gHUgUAl9,stationery,233,20,11,15
JlvzVT71weio,computers_accessories,200,20,10,15
FFUZHbjn4SxL,toys,6350,55,10,67
iXrOf6s4jz5V,toys,850,19,23,13
NIWIqVzQwzy5,bed_bath_table,1600,30,10,20
YWxNxMu4wOKG,toys,1050,36,24,22
gQnYLpIMhP0t,toys,8925,53,74,18
V93Z0HPAZ0t8,,1300,30,20,30
rpc533nr2KMl,toys,850,20,9,14
aOXDl5xSqqln,office_furniture,8900,53,50,16
6XbMMTDaf2MR,toys,500,42,14,30
82DpsHGTLkGB,toys,444,20,14,16
b6rAL23rldjq,toys,750,30,30,30
VDkLbadnqAuH,toys,150,16,10,16
Zr55Co3bPHup,toys,10050,37,61,26
DPVy4IkVEwAX,toys,925,52,21,33
XMh5N4dzLGNH,toys,850,23,14,28
LkCxk3eXyzK6,housewares,9900,53,30,34
10CdCi3zYLWu,toys,150,17,13,13
RfD3934fLYV7,toys,300,23,22,17
AmC7zVwdE0s9,perfumery,200,16,2,11
jjzQQIFn3Omt,toys,100,16,5,16
mZ3MN1621rII,toys,125,18,3,12
HKrOTwxjb4s4,toys,250,16,6,11
VeWrnNIzXhfG,toys,750,24,16,16
AXZjbDqMRIQe,health_beauty,1400,20,20,20
6Ww1i7qd1Zqu,cool_stuff,1200,42,25,15
owcxMrN4teAJ,toys,200,16,2,11
1rDmqbWobrIe,toys,400,30,10,17
6nH9i6TewSfl,toys,4500,19,23,19
VSVKjDSRTKXG,toys,200,16,5,15
Y9q7x9vA8DlV,toys,293,17,15,14
kvAXtKx8db3H,bed_bath_table,550,23,15,23
NDXr9BpDHzF7,office_furniture,11880,50,60,27
GIIXNQCnkPyK,toys,240,18,14,16
CIS3CMqYW9r4,toys,400,18,18,14
nbeci6qPwILp,toys,500,30,4,15
6e3z0FzdwOds,toys,550,16,20,15
GA7jhNWXblHo,toys,13300,48,23,48
4WH8lPHTj3pk,toys,1800,53,4,43
K35ErlmYxmP3,toys,150,17,8,14
1WYiAqkDbLAC,toys,420,22,16,16
bgnL6pVZoKy8,toys,3500,40,20,40
nG4ODO1G82WU,toys,3850,52,7,55
9vi5lZpQMiYe,bed_bath_table,3250,34,8,41
G8mqZoLt77A9,toys,100,16,16,16
BaaWUXeFWSkl,toys,11450,45,35,45
ebBYerk8YhSO,toys,1400,43,5,30
ro08JPncYzLh,garden_tools,1650,30,22,30
k0tXJd1I6Atc,office_furniture,12160,56,51,28
uIK07y6udEvn,music,1850,55,17,15
1UJ180oWp8fE,bed_bath_table,526,44,6,33
OC0OzjmplmGc,toys,400,19,13,19
pTrK5MYzL4Ca,computers_accessories,233,16,14,15
mdWgTprmhA3U,health_beauty,150,23,4,17
5AAoOSvw7bJQ,toys,3600,26,24,50
d6kSI7IbUMfW,toys,371,17,17,12
uLzBIKqrgfXM,health_beauty,1029,20,15,17
zCuOGN9gGrcg,toys,7000,20,62,35
mGhbAMTuTBc7,toys,2467,38,39,29
82DpsHGTLkGB,toys,444,20,14,16
fkFftMigUaod,toys,200,16,6,16
6tIWVw7ciYjT,health_beauty,5300,25,105,12
FNyUFrqDcOmW,toys,1300,16,19,16
6Ww1i7qd1Zqu,cool_stuff,1200,42,25,15
0v2zJp8ispk6,toys,250,16,2,20
AeyQgiHikogV,toys,5250,51,15,52
Dq0bh8F6QfWd,sports_leisure,3050,62,10,22
1dAklTuoRS9T,toys,300,26,11,11
cKboTGrWp54z,toys,2600,17,17,60
HUO6QNKYVTrc,bed_bath_table,1600,54,9,42
0LTIekFGdhqg,watches_gifts,250,16,2,11
jyz6hfTK3F4M,toys,150,22,22,22
Gt1DtuIXeAdK,toys,200,20,10,20
ATu1RgIDA0rM,telephony,300,17,4,12
xJvqOW7BFJF3,toys,300,25,2,17
KMaGckgHmjWx,toys,350,16,16,16
9bo4aPyLioaI,toys,950,44,2,36
0MeqvgrQfAt0,toys,500,29,12,23
BoymhwN7W1q5,toys,300,24,12,12
jjjTU9AjBTTX,toys,350,20,5,20
wPQ1MlFJQ3VC,toys,4900,18,30,29
EsjZXaqqL5SG,toys,500,19,11,20
tdFs2qS6KBlj,consoles_games,100,20,3,15
ahtUIPTxM6ah,computers_accessories,200,32,12,12
WdZnaGkih6Sj,furniture_decor,13300,45,35,45
YuQHgay4d7Ih,toys,250,16,16,16
E5K7FsEqt2uD,toys,6850,59,22,37
8ZQs057Gyifd,toys,400,17,7,13
DUdDxrxOeymP,toys,250,31,4,22
yA2EQGfkgtQI,health_beauty,350,16,7,11
DYoSkwNmK0vz,toys,156,18,12,15
gXyX0iknIf9V,art,900,70,6,11
vgtrbtQmexUZ,toys,30000,50,49,50
ro08JPncYzLh,garden_tools,1650,30,22,30
qIMbivKIXGTu,housewares,1800,30,30,30
2F4DItn4SPuE,toys,350,19,12,13
NbBpPuSUVaD8,toys,250,16,10,16
hM3tciLSO1eP,furniture_decor,600,60,7,14
dAz11YkQkoue,health_beauty,100,20,15,15
b64fngdYP6mm,toys,400,24,17,20
y2MAnns4G96G,computers_accessories,207,19,11,14
2hzyOvAxM0aI,toys,17800,58,40,50
LHL03SPtFmh7,toys,300,20,10,20
X1sKpMg5qnRq,toys,6150,52,16,44
AWmDkJ8W4ko4,toys,750,30,10,25
Pqwm3YUz9MDJ,toys,800,32,5,24
T2InzD7392Fa,toys,350,17,4,12
XrQ7ZHlRhKg8,furniture_decor,600,30,4,20
gotXFMpLE11N,toys,100,20,6,15
6ZgVInzmWI7P,toys,125,22,11,16
JGD9VOIF3lhm,pet_shop,1250,40,20,30
irKpznocpsvf,toys,1813,67,12,47
Biwi1BNtUB7l,toys,1500,30,22,30
BmlArwsBhESM,toys,1950,33,44,19
gcft6zcQ7Yub,furniture_decor,14200,49,42,42
cC3LabCyImqR,toys,15200,53,44,14
c5WqbokeXM1J,toys,1450,37,23,35
yPSlyKlVFf5x,toys,325,21,7,16
oluzC5z183Mm,cool_stuff,100,20,6,15
Qf3jXDCJPvkJ,toys,350,19,12,13
PVNhcH7JpSF4,toys,2300,30,30,30
YG7qG1MQlhjp,toys,200,18,3,20
uZ2eAl8zoZ1Q,construction_tools_construction,200,40,4,30
qAJdy2rvA6Nv,toys,1050,22,9,12
lpuAAOTyaSV2,toys,200,16,8,11
1Vo1ipsXIA6Y,watches_gifts,200,16,11,11
050vAVIHRA6H,toys,6250,99,28,36
yxiidbJ6kZM9,computers_accessories,100,18,11,14
g6q3JidloEfW,toys,5850,60,20,29
FkDNIFiX19cI,computers_accessories,173,18,13,12
DXG0TFaZjGHO,toys,200,16,7,11
R8F413QXwNBJ,toys,17000,63,30,43
vggXZVMgo9mC,sports_leisure,300,16,15,15
8SztrKzyxM3K,toys,350,17,4,12
5EnsHiUizRqk,construction_tools_lights,1050,36,10,36
UgkSjxoiV9Ev,toys,2600,50,10,30
uQEYDzixD6Eu,toys,150,18,6,11
U67lrb0xtMkj,housewares,417,19,11,18
edvL52sahEJo,toys,4900,36,22,36
Hmcijnur9oOg,consoles_games,700,20,15,20
bIEg5jBI5qCt,office_furniture,16133,63,59,25
wTqZJNhqsX9P,toys,275,18,4,12
NTzKuolAJsr1,toys,2800,20,60,20
1WYiAqkDbLAC,toys,420,22,16,16
v4BNnR6FsiBC,toys,550,16,10,16
YWchQM32GLEf,furniture_decor,900,30,4,20
k1G4RHt3R7Nk,toys,950,20,35,20
iRfmqpDKq7k7,toys,1700,34,7,32
vQk7qO8j3zp8,toys,750,25,10,18
HqfwH9OQKTSF,baby,300,68,7,13
6Ww1i7qd1Zqu,cool_stuff,1200,42,25,15
9wZOq95o6v9s,toys,200,16,2,11
ZIztIz6udQ6F,telephony,300,17,4,12
CJDqmggit1cZ,sports_leisure,700,25,25,25
0vbEvli2JYJu,toys,1383,50,10,40
UldxfnJ5gpmV,home_appliances,1200,35,20,30
zX9HL81jfvr2,toys,,,,
KvuKt5GzIt7H,toys,500,16,28,16
iVeKrkOwvvyX,toys,10900,39,12,42
YK3wFjVLoSR8,perfumery,500,16,17,15
tNPYEvYHKGbi,toys,400,26,12,20
mk6FApXsOz5x,toys,3150,56,12,38
rngVthwLkK1W,toys,5900,28,55,37
SQLzL0unHEiL,toys,150,16,2,11
ktHbaUWLPcUG,toys,150,16,16,11
PwoiOjyJfSJK,bed_bath_table,400,20,2,15
L08ZSrughk74,housewares,1150,19,22,19
ATu1RgIDA0rM,telephony,300,17,4,12
UZNnWXgLCWJf,toys,100,16,9,11
ieOQT7HrI6sN,furniture_decor,1550,69,11,11
BAlFpRGKJ5X8,toys,550,50,10,25
qSUwXH0S1ZUC,toys,550,70,10,40
IzQIBDjlHj87,toys,15100,50,40,40
puCxOzKSrNtq,toys,1450,21,50,21
BhL05pMArZVY,toys,500,20,20,20
N6wOyIvRWahb,toys,300,29,10,12
YTrwhmC9Bom0,toys,415,29,18,22
S12biA95Evtb,toys,300,21,11,17
JHNFHI1OMh0H,electronics,150,18,12,15
g88YV3NuSxJe,toys,300,20,7,15
RTvh9plcskzO,health_beauty,1150,50,10,15
krv8FWuLVJ2A,toys,183,18,9,13
K8Q11anvJtOD,sports_leisure,150,16,6,11
ASEIc1mFJUPx,sports_leisure,300,20,34,44
t3kEAvZr4ewb,toys,450,20,20,20
Ic3iXOMk8YNd,toys,100,40,2,24
9TIw6gKeauq8,electronics,1000,22,5,22
vMfIK8fUkcvA,sports_leisure,925,32,30,27
sCONCvmO1cEY,computers_accessories,6550,20,20,20
SLANLZkCbYI1,toys,150,16,12,12
BLPv8inNEiHl,toys,200,16,16,11
R5BatsiQWuWN,toys,300,22,7,14
31JCAqf2j1r5,toys,550,19,13,19
7lDCuxphhOcw,toys,1200,75,15,50
1hsXOUIy6SpL,health_beauty,270,16,16,15
MVB7gUF2AlxT,toys,3000,30,10,30
5Z953FLkAM6U,toys,676,23,14,17
pmQFBLygQ1oH,toys,100,16,11,12
yxiidbJ6kZM9,computers_accessories,100,18,11,14
mHVxyugIbFA9,toys,800,28,18,23
VRiLASbh451D,toys,350,17,4,12
AMKIgKd1s17B,health_beauty,200,22,10,18
UPlFP7qBFnWk,toys,2841,40,23,26
ycHrOSWL5Sev,garden_tools,14350,40,50,40
O9nTuerf9bRf,toys,1100,25,20,20
d3lNmk6IZMHy,toys,925,25,6,16
jFmXakJoPvjz,toys,567,22,14,23
u3jxDcPTjnUf,toys,28600,41,43,91
QQh3add5yA42,toys,250,25,7,14
uFIJR3I1zG8s,health_beauty,350,20,20,20
iYtbAcABXKIp,toys,1200,55,19,46
SzoAPalw6YTN,toys,300,19,10,16
b0Q1ZbKwgdbT,toys,4050,17,11,13
bIWHRn0RwV5F,toys,9900,40,20,30
YHFFpeygJkaf,toys,1100,34,11,25
2CCYYdUAvvAq,toys,800,20,20,20
wgAIeYh76LqW,toys,250,70,8,45
V3S3QGe83Rxu,toys,1223,32,25,23
M9Rq7Nx8etjk,toys,7000,26,47,27
yIfRSnYnhgDe,auto,3350,35,20,20
J3nJEYqKgApd,toys,3000,40,12,20
I4Yv5kz2O33Q,electronics,150,22,11,16
GrlO2xmgCJ6P,toys,1500,33,25,11
zxRzshdJHVpK,toys,1700,40,6,30
SGtsYZHfTXGk,auto,100,24,2,17
D0xw53JcQkqw,toys,12100,35,45,35
AmC7zVwdE0s9,perfumery,200,16,2,11
g6gC51aqAku8,toys,514,24,14,20
lSVmLWTOmgtw,toys,400,16,16,22
uxdyBzsEist4,toys,300,16,2,20
WPZ2qUusxkcj,toys,1300,35,25,35
tJp6qQVFaMiN,toys,800,45,15,35
wdV7yJzaz3Su,toys,4338,17,12,14
qh3KC0gmDREL,toys,50,17,9,13
vFj7hDEWLyeZ,furniture_decor,17400,42,35,42
YVlvPi7oD3zW,toys,750,30,10,17
yYbfrsBO1NCj,telephony,300,17,4,12
qNR2sfEOgCXQ,toys,3400,40,9,34
S9FlUyMgrBKJ,furniture_decor,2650,30,30,30
NXhUrsBwT4wj,housewares,1600,42,15,24
O6SgCOxFv2pl,toys,300,20,10,15
x3Ye2OzgvQhi,toys,740,20,16,12
SDejjsDHO8kL,toys,1750,50,6,19
82DpsHGTLkGB,toys,444,20,14,16
JLiaUdqbgfYj,electronics,100,20,5,12
XFy9Pk3ObguI,toys,1150,40,20,30
ujZOxhk4lIjT,housewares,250,20,3,20
p4y7iiv3LJ5Z,toys,3000,36,31,31
cXhlilqY1L1P,baby,1150,42,25,15
zggOH2tObWzw,toys,1450,38,7,31
NDXr9BpDHzF7,office_furniture,11880,50,60,27
GvBzGCvvIC2D,toys,1000,53,8,18
4ZcEMv0Ozn1B,toys,50,17,4,13
3hFgY14cseag,toys,5650,73,73,20
NcZKqN286JNX,toys,4000,40,45,40
cjZ4OtQAYbu8,toys,650,20,8,14
W6F06XXvvc6z,toys,30000,43,102,30
SvHd01qu5l81,toys,1750,55,27,40
Y9RZLlJmz7ht,toys,125,16,12,12
M1plDAAQohuK,toys,700,16,20,16
DoFhfOL2EWsA,baby,13700,55,30,55
WOiKRrJgT4BF,consoles_games,1000,20,30,20
cSnA1UKxqQpy,toys,2500,50,10,40
GUsDxl4F2LCT,toys,500,24,10,14
xgytEnoGxG5Z,toys,200,17,9,17
2NDHjxdUzmLC,toys,6550,30,30,30
2aDAegLQb9Hj,toys,200,41,2,29
WdEGMSKFxbEZ,office_furniture,8450,53,50,16
DPi6hv1Q1ywR,toys,1000,20,15,20
92foFp2lQOKq,toys,8217,52,52,17
a7YJ2NmbNje7,bed_bath_table,250,40,4,30
DKufnIRZic2f,perfumery,500,23,8,15
O4FBe3ufug5D,home_construction,5850,60,25,25
ZPTn4DLqXyZj,toys,400,22,6,15
GDOfZW99hKZo,consoles_games,150,23,3,18
XnSAKUnZcCZv,toys,900,18,9,27
fs96r9SxOn5d,toys,4100,33,18,33
icdtCDkjpSZQ,toys,342,18,13,15
I0u2ULuRPtG9,health_beauty,2250,35,8,35
o64LnZW433YA,toys,100,17,4,14
LcHLwaJ2yvdB,bed_bath_table,790,22,15,22
M5okgYFRhS5B,garden_tools,700,20,18,19
c10kOUjvUaIr,toys,600,68,8,13
Nv3sqMEctiXO,toys,1550,35,47,48
0vbEvli2JYJu,toys,1383,50,10,40
WYpoxZl2lCCd,toys,1800,30,5,30
SHB6g9Ps7IQN,toys,900,23,7,16
MnQTgZv9qzQh,toys,2750,50,50,16
vDqw4bgXJXEZ,toys,605,16,14,16
ro08JPncYzLh,garden_tools,1650,30,22,30
WgBgXcIsrsm0,toys,18050,75,20,50
g1JWRX9UfJEB,garden_tools,133,18,8,12
ejybXHatY52o,toys,200,22,16,22
N9ZWKqDeiSgp,furniture_living_room,6050,55,14,47
9GdRV0q8xu4N,toys,650,40,10,40
VrbF11oBWvVG,toys,233,17,12,12
NsfeYmlD6FXr,health_beauty,150,16,5,17
AMKIgKd1s17B,health_beauty,200,22,10,18
bBgO6i96IlEu,sports_leisure,400,19,11,37
iih9pfUjoLKt,toys,900,30,15,26
K6JfL3L2Vi4K,toys,3000,35,12,30
d77sYHwrvNb6,consoles_games,700,26,12,18
vYrWft1y8E7C,toys,3100,28,20,40
jQUzDp995qZB,toys,900,25,50,30
VplkKitKhGj9,computers_accessories,250,21,4,14
MKB5GESVmeP5,toys,3800,86,16,40
ICtZSAO1WBug,toys,500,21,35,13
DLCiMy5rbzxl,toys,4867,70,16,50
thVu8wtNKd5H,toys,2900,35,12,30
1dhi4AWyaR4M,toys,750,18,10,13
DXG0TFaZjGHO,toys,200,16,7,11
O332ZRndALYI,toys,4800,22,63,22
PdQd9hrRgRMR,toys,950,30,4,40
eeOTR3BzBICt,toys,16700,41,76,50
VDEBigGAwD3J,toys,1550,44,14,34
P8IPKsn16c7B,toys,117,18,4,11
Lw4U68e0gJPs,toys,317,22,14,22
HgChKmqwyjHc,toys,350,30,30,30
mKDM0qdFnNNd,toys,127,18,10,14
207qprrcTsLo,toys,3300,78,20,38
1ahO56JCSMBB,toys,1100,30,4,20
DeilLgmeSkpR,toys,275,19,9,27
gbZKFYX43Vp2,toys,2467,38,15,24
1NPpfRuxHxBw,health_beauty,550,20,20,20
1Dvc71ecN4wq,toys,83,19,15,18
3xlWcST0LPjE,toys,120,30,15,15
2DBhOqG72PiE,toys,1100,20,20,20
2uprVnp0Ol9B,toys,710,16,15,14
G2eENd5pf7Ml,toys,100,20,15,15
QzAC1fDWMbmk,toys,100,11,11,11
U7XQZfEeXgkI,toys,1200,80,8,15
uhR7YKVFm3CF,toys,1400,20,30,20
6HidHWDMSVqk,toys,642,20,13,16
6u8TAOjfOuP3,toys,375,19,14,12
qjquOwfUstem,toys,200,16,2,11
jW1bGU3JrTtA,toys,1200,24,11,15
xt5FC6nxSCKs,toys,875,29,24,25
BQemhJc57q6K,sports_leisure,8700,25,60,40
2GBumWtyD5rC,toys,300,16,2,11
oS2ZgfAiJKSD,bed_bath_table,550,60,10,40
bFMssPOBJiPp,office_furniture,11875,57,55,22
Bqsc0DgfZiJA,toys,2250,46,21,36
l2k1XPbM32KE,computers_accessories,3475,54,13,48
IJldFMWgp3QN,toys,100,20,15,12
YUJP7KmYRrpd,toys,1450,49,10,33
QcONiIfjeTrJ,auto,200,20,6,17
jmVdvijmtgbW,toys,1600,30,40,30
UGODVHG54iV2,toys,1100,22,27,22
izrEzYVXirIB,toys,700,42,25,15
9NwzO0Pm0fDM,toys,1550,30,22,30
uhR7YKVFm3CF,toys,1400,20,30,20
EFaE4cFPVRbh,toys,7474,54,29,40
mjEfGczqEBtQ,toys,200,18,3,12
mh7KMF2jJrlC,toys,500,20,22,15
dXw7OX9W57et,housewares,14350,50,50,50
cNIQyQD7lRhk,toys,150,17,8,14
qmsjOs2mmsXA,toys,400,16,12,15
necwfO6dEw2G,toys,9025,47,34,45
JviVd50sxFpF,toys,400,17,4,17
FMR12BMOH5Z6,toys,300,17,4,12
ywvJkvzzcsRO,toys,7225,61,13,61
zIdtyH4CldlN,toys,150,39,2,30
hIKGv3hBF2wB,electronics,150,24,12,18
Q7PB2uvDhqB8,toys,4475,44,24,31
1Ds2HvWxpkv9,toys,50,16,16,17
oyHRoKBexOF0,toys,400,35,4,25
UiOSmZrwZijl,pet_shop,6200,69,10,49
mbhhe7s7GMlF,sports_leisure,269,22,16,19
PegEEeZMyau7,toys,1567,22,16,17
0vbEvli2JYJu,toys,1383,50,10,40
Xsp47iEKcxJG,toys,300,17,6,17
wapwRM6hV7R9,toys,443,26,18,17
necrrbMNcbik,toys,600,36,11,14
vnDZUy5YQXrG,toys,600,25,25,25
cTCsZeRcZRAR,toys,750,23,28,38
21mDtUST4dWx,health_beauty,380,17,11,13
nsdQkJ3hSlTF,toys,500,20,7,16
V97zWXUVROL6,furniture_decor,7950,40,38,40
VcRU5d314wk8,toys,16550,22,65,40
14dVyDiUlK7G,toys,417,16,15,14
RWRAfyvYNCzJ,toys,1900,40,15,32
u316rKxMbDsO,toys,1450,59,23,29
OyNjP3ysqnRA,health_beauty,1250,42,11,12
tDqJJEIx2cLQ,toys,400,16,23,15
J26CMGZY7GMn,toys,1625,29,21,21
7o48F3xSlC3v,toys,517,25,13,16
JconQYF1g69K,toys,6850,61,11,46
bIKJVIp3XsQE,toys,350,30,20,30
qDgjT36KwfcF,furniture_decor,2500,40,10,30
NDXr9BpDHzF7,office_furniture,11880,50,60,27
xAU5QJnI3NSi,toys,400,18,11,20
TuMNWgMYw74X,toys,350,17,6,12
lXBEQ4NVnY3U,sports_leisure,1250,32,15,36
UgkSjxoiV9Ev,toys,2600,50,10,30
JUZSyxq6s6nI,toys,400,20,12,15
f1T1XObxpEiv,toys,150,18,7,11
ro08JPncYzLh,garden_tools,1650,30,22,30
dmeF14hkx1NL,health_beauty,1300,20,20,20
OHoZUOKSkEUH,toys,483,17,11,13
zm8U1cD4lK8K,toys,895,24,14,15
IHN8Ub4aIoCs,toys,200,16,2,11
891aHKgH2NWr,toys,650,30,8,23
ev5SGnFOKVhR,toys,157,17,8,13
lNOoOWGA8OEr,toys,600,22,4,28
DwErrH6eI5GJ,toys,7650,20,20,20
zcqEYZK4gS40,toys,250,16,10,16
LeGxEhH8juyh,watches_gifts,250,16,2,11
G1IY1oEEODhg,toys,416,18,9,13
JAMghh8pyg71,toys,150,19,4,20
RdONtksxbp3c,toys,2500,33,7,39
ivzqlvq5M9un,toys,12200,51,56,36
JM9bPCjpOXEz,toys,300,25,25,25
sB3mH3n4QEcI,toys,1300,50,9,41
mWyTbqd0NAJH,toys,275,21,3,15
v5nCR4cuovu9,toys,600,16,10,16
bCw4QYL3oaA4,toys,600,30,15,15
0vbEvli2JYJu,toys,1383,50,10,40
sCONCvmO1cEY,computers_accessories,6550,20,20,20
SYZTBCjAL5iQ,toys,300,17,4,12
1pygyHBMo59v,toys,450,25,9,19
vV85W00BV60Y,toys,350,20,45,20
JUZSyxq6s6nI,toys,400,20,12,15
01JcjFZucBCb,toys,550,16,11,19
puY3h0nFS5gN,toys,15225,57,18,52
IIcMwTyPfgjA,toys,1150,33,9,38
wgCCNxHe1Bgn,toys,300,20,5,20
EbTSQnYHWxBi,toys,2900,70,15,50
A9uX3n3mRHo6,toys,250,18,15,16
m9lIuV6TOthi,toys,517,39,11,13
bfkYf8WcDtMl,toys,250,16,5,15
FmF1LAxJQT2Y,computers_accessories,867,34,15,15
8EMcxO7AFhVP,toys,180,17,10,13
bB2fAoV7Wivl,toys,450,30,10,25
DLCiMy5rbzxl,toys,4867,70,16,50
7po3L0oxGn7K,toys,250,20,16,16
xIsJXq55C3ZO,music,400,25,10,18
GB33UokfHxLv,toys,100,16,16,16
si5bqU9R16vu,toys,150,16,2,11
Ot9X0uPil5sc,toys,1550,62,18,15
yRedZvSi5u22,toys,9950,52,22,52
XfKlHEQzJ4hZ,sports_leisure,3400,33,25,28
l39WhzE9iI95,toys,25250,41,43,91
Ffe8gTdmyO3U,toys,533,22,11,20
TB3cXwd08fcZ,toys,150,19,5,11
vHnEPJP2R48s,toys,9000,42,12,39
GmgXGONutNxg,baby,6600,45,25,35
8H1JMYsWgEPA,toys,550,30,10,25
uQQIBIFOevUZ,toys,400,80,10,60
G6QsRYZ1YsAN,toys,117,15,4,12
xJRyPvJqgafI,toys,1175,34,20,22
UEDnV2dpF1dQ,toys,175,23,6,13
4bl08xi1PpYj,toys,400,26,6,36
ye5Mq3eCX2by,stationery,1775,39,22,22
YB1c7lrPioCP,toys,11800,48,22,48
JBbPJNOkCcrw,toys,1100,46,12,46
HPOCq8vZi22U,office_furniture,13350,57,56,22
IUpXCiuQ2By4,toys,150,16,19,16
OL36YFG3i2w2,health_beauty,150,16,7,15
88GpxXs4ND4u,toys,100,19,3,11
UQxZ8cLslbIX,toys,3000,30,30,30
0pW0IKLw9f9p,toys,7550,60,20,29
ptjyfJG7aeXU,toys,400,35,30,20
gbbvZ1UhqJeT,toys,350,27,9,27
UbL6ZIYzXXGE,toys,950,20,35,20
rKXoWNJxVSE7,toys,6050,20,20,20
bGM4evCci67f,toys,400,19,9,18
M9GDo8dULT78,toys,150,17,11,14
KGHXuQ9KaPZp,baby,600,20,13,13
VTmISayw8HGv,toys,150,18,4,16
7H6qls0qgKEB,toys,800,20,35,20
SLTlrWtcYt1m,toys,1750,37,22,40
0vbEvli2JYJu,toys,1383,50,10,40
QCAfbrLWPV1n,toys,3750,40,16,25
W5DozZ9TAg1j,garden_tools,1600,32,21,14
EG4wDSpFyTth,health_beauty,250,22,10,18
zN6dAnBuudpe,toys,1840,48,8,39
BBs5pwxlBEvC,toys,1400,100,7,15
axLBYi1XjP6J,toys,200,41,2,29
p7qATG2nsRlz,toys,2600,35,33,16
DlysKWLWR3Dh,housewares,300,16,10,12
ximN3jgt8jTs,toys,13750,36,63,42
lxasVmuvlw9U,toys,2500,55,10,20
Vb3vq6lBn544,toys,600,30,20,20
vMfIK8fUkcvA,sports_leisure,925,32,30,27
5a3fOLvOnQ3s,toys,396,18,11,14
YCzkDE5QBOmY,toys,300,21,12,12
UQo3zYCCNL7j,furniture_decor,11400,60,6,60
ASCGyVYgJofn,toys,850,60,15,15
pQpI6s4U5uy0,toys,1400,30,30,30
EdjxdMXHqjSB,office_furniture,12775,37,65,36
WFKUIh9SGi2b,toys,667,17,11,14
Biwi1BNtUB7l,toys,1500,30,22,30
7qtX52efBpto,toys,700,60,11,20
udZQ6x9QpSvl,toys,500,28,15,20
FkDNIFiX19cI,computers_accessories,173,18,13,12
xAU5QJnI3NSi,toys,400,18,11,20
EKEEPGo69ARZ,toys,250,30,30,30
9NwzO0Pm0fDM,toys,1550,30,22,30
w6meiSm4wYnG,furniture_decor,400,69,11,11
uTrWSMUch0Bn,toys,100,16,6,20
NeUNkuaEgDhn,toys,1431,30,20,21
NsfeYmlD6FXr,health_beauty,150,16,5,17
9NwzO0Pm0fDM,toys,1550,30,22,30
